iter	Logloss
402	0.01389108684
403	0.01388188243
404	0.01384541322
405	0.01379197214
406	0.01375065428
407	0.01370701324
408	0.0136966015
409	0.01363746084
410	0.0135902925
411	0.01353545783
412	0.01348603374
413	0.0134398881
414	0.01339934811
415	0.01334235644
416	0.01324534336
417	0.01319936068
418	0.01315664683
419	0.0131163268
420	0.01310440667
421	0.01306850581
422	0.01304757475
423	0.01303414062
424	0.01298723076
425	0.01297262301
426	0.01290916835
427	0.01287175108
428	0.01279991484
429	0.01273952349
430	0.01270528755
431	0.01267091032
432	0.01261068675
433	0.01258641221
434	0.01253929764
435	0.01253147478
436	0.01251020656
437	0.01248344749
438	0.01245619633
439	0.01239355485
440	0.01236651963
441	0.01234093258
442	0.01227685739
443	0.01224432248
444	0.01221526271
445	0.01214303312
446	0.01207566422
447	0.01202412005
448	0.01199969699
449	0.01197206693
450	0.01195010513
451	0.01192644871
452	0.01191530163
453	0.01185693002
454	0.01183237211
455	0.01178491477
456	0.01172223476
457	0.0116940813
458	0.0116704305
459	0.01163291449
460	0.01159763497
461	0.01154390569
462	0.01149788449
463	0.01142744424
464	0.01138846802
465	0.0113494324
466	0.01132070336
467	0.01129079668
468	0.01126445343
469	0.01121859117
470	0.01118523906
471	0.01117436894
472	0.01112571549
473	0.01109269492
474	0.01106928495
475	0.01105661665
476	0.01102234057
477	0.01099098572
478	0.01096532642
479	0.01091134749
480	0.01089431541
481	0.01084894444
482	0.01081774933
483	0.01076891767
484	0.01074215218
485	0.01070235795
486	0.01067115161
487	0.01065196172
488	0.01062927342
489	0.01055704704
490	0.01052358335
491	0.01050157659
492	0.01045137784
493	0.01042903874
494	0.01041840062
495	0.01040726559
496	0.01037387334
497	0.01034099887
498	0.010305737
499	0.01028109881
500	0.01025291565
501	0.01022155999
502	0.01018299719
503	0.01014761973
504	0.01012796826
505	0.01009155363
506	0.01007908522
507	0.01006188939
508	0.01005138853
509	0.01001647667
510	0.009984250823
511	0.009969775524
512	0.009911360564
513	0.00987607622
514	0.009858002968
515	0.009819786958
516	0.009809929915
517	0.00978646455
518	0.009753850975
519	0.009716461002
520	0.009703125617
521	0.009679644196
522	0.009650691993
523	0.009615784141
524	0.009599389452
525	0.009552928334
526	0.009526430958
527	0.009475598833
528	0.009454067307
529	0.009430222238
530	0.009409483836
531	0.009400741821
532	0.009368552905
533	0.009324890195
534	0.009280546747
535	0.00924508098
536	0.009230438708
537	0.009180899822
538	0.009147412046
539	0.009119528311
540	0.009106600726
541	0.009084759337
542	0.009081498541
543	0.009055705986
544	0.009041744451
545	0.00902789209
546	0.009008528006
547	0.009005705516
548	0.008987695681
549	0.00895633842
550	0.008934124552
551	0.008926739998
552	0.008908778329
553	0.008877860978
554	0.00884678709
555	0.008817672729
556	0.008799247067
557	0.008762887833
558	0.008731392498
559	0.008729577466
560	0.008705241913
561	0.008689886793
562	0.008669481534
563	0.008639492973
564	0.008610328039
565	0.008583914953
566	0.008551454705
567	0.008530729949
568	0.008486306226
569	0.008475106172
570	0.008456828217
571	0.008422175642
572	0.008418111287
573	0.008412335457
574	0.008406895981
575	0.008388868486
576	0.008368121253
577	0.00834359063
578	0.008325612906
579	0.008311439444
580	0.00828088253
581	0.008261395625
582	0.008252937786
583	0.00824792939
584	0.008231369333
585	0.008215071778
586	0.008199985581
587	0.008193596445
588	0.008175528812
589	0.008144648388
590	0.008118711337
591	0.008113318421
592	0.008099389799
593	0.008094556404
594	0.008074644037
595	0.008039525061
596	0.008032951291
597	0.008019312464
598	0.008005952193
599	0.007990316911
600	0.007979095986
601	0.007962494988
602	0.007957487395
603	0.007940405547
604	0.007909611018
605	0.007905210309
606	0.007884311355
607	0.007853469463
608	0.007841983628
609	0.007814190604
610	0.007790750927
611	0.007786017074
612	0.007762981986
613	0.007739958137
614	0.007729395471
615	0.007720691989
616	0.007713085875
617	0.007677742929
618	0.007669935323
619	0.007661724733
620	0.00765596576
621	0.007649955525
622	0.007618444937
623	0.007609418747
624	0.007596672585
625	0.007586944786
626	0.007582484672
627	0.007566527485
628	0.007557172968
629	0.007551716634
630	0.00754089227
631	0.007520751118
632	0.007502801491
633	0.00749479159
634	0.007480328332
635	0.00745215721
636	0.007432789915
637	0.007423735628
638	0.00741040827
639	0.00739974526
640	0.007387010337
641	0.007368176072
642	0.00736006984
643	0.007343959327
644	0.007322838009
645	0.007314690837
646	0.007297725388
647	0.007274443052
648	0.007268716189
649	0.007235098367
650	0.007208671634
651	0.007196733044
652	0.00718585891
653	0.007177409098
654	0.00717224256
655	0.007169686584
656	0.007149434652
657	0.007130179742
658	0.007118551017
659	0.007115405818
660	0.007113171748
661	0.007095051133
662	0.00708846773
663	0.007077372837
664	0.00706683024
665	0.0070592458
666	0.007053635337
667	0.007018988381
668	0.007017164519
669	0.006987054741
670	0.00698005551
671	0.006978000455
672	0.00696639822
673	0.006956059523
674	0.006952945632
675	0.006942574825
676	0.00692879391
677	0.006925228068
678	0.006902982089
679	0.006880150098
680	0.006876849165
681	0.006853421529
682	0.006841120897
683	0.006831855485
684	0.006822170232
685	0.006818284089
686	0.006798473673
687	0.006786429922
688	0.006781639073
689	0.006769380987
690	0.00676555184
691	0.006737005028
692	0.006732463034
693	0.006719089116
694	0.00670607082
695	0.006676466778
696	0.006654642648
697	0.006640971309
698	0.00662189702
699	0.006612685393
700	0.006596663584
701	0.00659485377
702	0.006574899259
703	0.006569759212
704	0.006559627225
705	0.006555533168
706	0.006543576918
707	0.006538997596
708	0.006524941737
709	0.006512879523
710	0.006500871093
711	0.006482275247
712	0.006474033349
713	0.006472231964
714	0.006468115431
715	0.006461519986
716	0.006440196374
717	0.006438177844
718	0.006430656019
719	0.006415817874
720	0.006392110076
721	0.006379150782
722	0.006355245507
723	0.006345184564
724	0.006339802084
725	0.006331691838
726	0.006325472485
727	0.006319503592
728	0.006302397259
729	0.006300339394
730	0.006298714214
731	0.006292688325
732	0.006281191652
733	0.00627145703
734	0.006263135258
735	0.006254219046
736	0.006250960658
737	0.006238999993
738	0.006227428664
739	0.006223217807
740	0.006215583997
741	0.006212454452
742	0.006201007952
743	0.006199306912
744	0.006191089097
745	0.006180357451
746	0.00617479395
747	0.006162466826
748	0.006151349456
749	0.006139718322
750	0.006131443512
751	0.006102472042
752	0.006100645772
753	0.006087877935
754	0.006083525391
755	0.006076513316
756	0.006070486223
757	0.006059841275
758	0.006057264829
759	0.006054839301
760	0.006051188768
761	0.006048269143
762	0.006033570277
763	0.006016296168
764	0.006011822007
765	0.006010233754
766	0.005987484848
767	0.005980689518
768	0.005976143108
769	0.005974259039
770	0.005963631752
771	0.005954365136
772	0.005952917767
773	0.005950524349
774	0.005938520335
775	0.005915726074
776	0.005912778353
777	0.005907677239
778	0.005886918768
779	0.005878195618
780	0.005872091059
781	0.005862217961
782	0.005853226691
783	0.0058502878
784	0.005840199965
785	0.005830071591
786	0.005808791328
787	0.005797838121
788	0.005795367238
789	0.005789646797
790	0.00578462917
791	0.00578053993
792	0.005777517553
793	0.005766588429
794	0.005753911706
795	0.005747417007
796	0.005739754298
797	0.005729628733
798	0.005724874008
799	0.005722211668
800	0.005716271673
801	0.005714172466
802	0.005701208355
803	0.005691904813
804	0.005688164371
805	0.005675299802
806	0.005652646826
807	0.005642076935
808	0.005635294047
809	0.005625990906
810	0.00562461137
811	0.005609947423
812	0.005607536746
813	0.005604855942
814	0.005597540024
815	0.005588557985
816	0.005572419375
817	0.005563995654
818	0.005561497878
819	0.005559084391
820	0.005548427001
821	0.005545069072
822	0.005542285515
823	0.005540085561
824	0.005533281802
825	0.005525674884
826	0.005523836573
827	0.005519014416
828	0.005513504298
829	0.005504883098
830	0.005501154296
831	0.005496774458
832	0.005487332842
833	0.005468276213
834	0.005461883063
835	0.005458881959
836	0.005455994044
837	0.005445121916
838	0.005432121681
839	0.00543092718
840	0.005429025451
841	0.005417167538
842	0.005397928283
843	0.005396154995
844	0.005388763617
845	0.005382104755
846	0.005378565804
847	0.005375744919
848	0.005356857271
849	0.005349265205
850	0.005335805392
851	0.005334058193
852	0.005332824357
853	0.005317937645
854	0.005315364812
855	0.005313737625
856	0.005307633869
857	0.005301622429
858	0.005294343438
859	0.005281337183
860	0.005272314605
861	0.005270097392
862	0.005263121843
863	0.005260400098
864	0.005251427692
865	0.005238107559
866	0.005225049928
867	0.0052150809
868	0.005213579345
869	0.005210914997
870	0.005199941722
871	0.00519784131
872	0.005196755181
873	0.005188935132
874	0.005187047451
875	0.005185310688
876	0.005183903858
877	0.005180052234
878	0.005171530977
879	0.005170536764
880	0.005155761635
881	0.005152821541
882	0.005146233722
883	0.005142242017
884	0.005139916834
885	0.005134078389
886	0.005129493848
887	0.005126268775
888	0.005122192781
889	0.005121154416
890	0.005108798794
891	0.005102887699
892	0.005096377748
893	0.005085664165
894	0.005083773674
895	0.005077270145
896	0.005074431198
897	0.005073289679
898	0.005070186223
899	0.005067678413
900	0.005065850537
901	0.005061172877
902	0.00506011364
903	0.005053189467
904	0.005051379252
905	0.005043236093
906	0.005036968976
907	0.005030453406
908	0.005017048582
909	0.00501096369
910	0.005008303356
911	0.005006408451
912	0.005004659646
913	0.004998478424
914	0.004992938604
915	0.004988464844
916	0.004983433168
917	0.00498170965
918	0.004979484812
919	0.004973511905
920	0.004971732596
921	0.004959004495
922	0.004946411659
923	0.004932402762
924	0.004930590138
925	0.004929626831
926	0.004925233748
927	0.004923587696
928	0.004917704698
929	0.004916824877
930	0.004915132266
931	0.004912926693
932	0.004905217424
933	0.004892529863
934	0.004880216387
935	0.00487778524
936	0.004875966997
937	0.00486336814
938	0.004857308535
939	0.004837702019
940	0.004835144839
941	0.004833282445
942	0.004828365564
943	0.004824648
944	0.004812408377
945	0.004805871132
946	0.004801707236
947	0.004796476878
948	0.004794892639
949	0.004792681447
950	0.004785544945
951	0.004783231401
952	0.004771269933
953	0.004766488316
954	0.004763089045
955	0.004762235314
956	0.004758363621
957	0.004753685559
958	0.004741764631
959	0.004730025124
960	0.004728143865
961	0.004723654853
962	0.004722386498
963	0.004721631907
964	0.004719760683
965	0.004715811123
966	0.004711912939
967	0.00470649594
968	0.004702588926
969	0.004701856009
970	0.00470074941
971	0.004687680138
972	0.004686173365
973	0.004684253172
974	0.004680250229
975	0.004677089376
976	0.004665653312
977	0.004663482258
978	0.004659771116
979	0.004648371578
980	0.004632426432
981	0.004630915244
982	0.004630123325
983	0.004628044588
984	0.004625959428
985	0.004621385324
986	0.004610178447
987	0.004599065492
988	0.004587678396
989	0.004582531123
990	0.004580780312
991	0.004577172726
992	0.004576390038
993	0.004565371006
994	0.004562369902
995	0.00456165866
996	0.004558005718
997	0.004556399002
998	0.004552862861
999	0.004549314679
